year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,gender,age,education_level,income_quintile,emp_in,location,account_fin,account_mob,has_any_account,has_digital_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,any_digital_payment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,country,gender_label,location_label,has_digital_account_label,has_any_account_label,any_digital_payment_label
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,143761980,2.36128445133263,1,25,2.0,3,1,1,0,1,1,1,0,1,2,4,4,4,0,1,1,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,2,1.0,2,2.0,2.0,1.0,,2,2,,2,2.0,2,,2,2,2,,,2.0,1,2.0,3,2,,,,2.0,2.0,,1.0,2.0,2.0,,1,1.0,1,1.0,1,1,2.0,1.0,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,2.0,,4.0,2.0,,2.0,2.0,,2.0,2,1.0,4.0,1.0,4.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,188348783,1.52215854915597,1,35,1.0,3,1,1,0,1,1,1,1,1,4,4,4,1,0,4,1,1,2,,,,,,,,,,2.0,4.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,2,2.0,2,,,,1.0,2,2,,2,2.0,1,,2,2,2,,,,5,3.0,2,1,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,,1,1.0,1,1.0,1,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,1.0,,,2.0,1,0,1,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,2.0,2.0,,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,138665909,0.906798834969008,1,35,1.0,2,1,1,0,0,0,0,1,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,,1,,,,,2,2,,2,,2,1.0,1,1,2,,,,1,3.0,2,1,1.0,1.0,,,,,,,,,2,,2,,2,1,2.0,2.0,,1.0,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,3,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,170402156,1.10284433112258,2,34,1.0,2,1,1,0,0,0,0,1,1,2,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,2,1.0,2.0,2.0,,1,2,,2,1.0,1,,1,2,1,,,,1,1.0,2,1,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,2,,1,2.0,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,5,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,Uganda,Male,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,185868880,0.453399417484504,1,43,1.0,4,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,,2,,,,2.0,2,2,,2,,1,,2,2,1,,,,2,1.0,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,2.0,,1.0,2.0,,2.0,2.0,,2.0,2,2.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,122023853,0.977990031407281,1,25,2.0,4,2,1,0,0,0,0,1,1,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,2,2.0,2.0,2.0,,2,2,,2,2.0,2,,2,2,1,,,2.0,3,2.0,2,2,,,,2.0,2.0,,3.0,3.0,2.0,,2,,1,1.0,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Female,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,184332361,0.407742921955844,2,20,2.0,4,1,2,0,1,1,1,1,1,2,4,4,2,1,4,1,1,2,,,,,,,,,,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,2,2.0,1,,,,,1,2,,2,2.0,1,1.0,1,1,2,,,,3,2.0,4,2,,,,2.0,1.0,3.0,,2.0,2.0,,1,1.0,1,1.0,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,1,2.0,2.0,1.0,,1.0,5,1,1,,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,Uganda,Male,Rural,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,179540091,0.658663040434295,1,19,2.0,2,1,1,1,1,1,1,1,1,4,1,4,1,0,4,1,1,2,1.0,2.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,1,,1,2.0,1.0,1.0,,2,2,,1,,1,1.0,1,1,1,,,,1,3.0,2,1,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,,1,1.0,2,,2,2,,,,,2,,,,,,,,1,2,2.0,1.0,,,2.0,1.0,1,1.0,2.0,,,2.0,3,1,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,2,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,150027190,1.50910198702103,1,36,1.0,2,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,2,1.0,2,2.0,2.0,2.0,,2,2,,2,2.0,1,,2,2,2,,,,4,1.0,3,2,,,,2.0,2.0,,4.0,2.0,2.0,,1,1.0,1,1.0,2,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,1,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,134494193,1.68010917149267,2,23,1.0,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,2,1,1,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,1,1.0,1,1.0,1.0,2.0,,2,1,1.0,2,1.0,1,2.0,2,2,1,,,,3,2.0,4,2,,,,1.0,1.0,2.0,,1.0,2.0,,1,2.0,2,,2,1,2.0,1.0,,,1,2.0,2.0,1.0,,,1.0,2.0,2,2,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,Uganda,Male,Rural,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,198582531,0.5370698095321,1,20,1.0,3,1,1,0,0,0,0,0,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,2,,,,1.0,2,2,,2,2.0,2,,2,2,2,,,2.0,3,2.0,3,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,2,,2,1,2.0,2.0,,1.0,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,2,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,142366905,0.37830395543234,2,60,2.0,5,1,2,0,0,0,0,0,1,2,4,4,2,0,1,3,0,2,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,,2,2.0,1.0,2.0,,1,2,,2,,2,,2,2,2,,,2.0,3,2.0,4,1,1.0,2.0,,,,,,,,,2,,2,,2,1,2.0,1.0,2.0,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,5,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,,2.0,2.0,,2.0,1,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Male,Rural,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,132006988,0.573060503115395,2,24,2.0,3,1,1,1,1,1,1,1,1,4,1,4,2,0,4,1,1,2,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,2,1.0,2,2.0,2.0,1.0,,2,1,1.0,2,1.0,1,,1,1,1,,,,1,2.0,3,1,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,,1,1.0,1,1.0,2,2,,,,,2,,,,,,,,1,2,2.0,1.0,,,2.0,1.0,1,2.0,2.0,1.0,,1.0,5,1,1,,,,,,,,,,,,,,1.0,,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,4.0,1.0,4.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Male,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,132330763,0.732805257717627,2,24,2.0,3,1,1,0,0,0,0,1,0,2,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,,2,,,,2.0,2,2,,2,,1,,1,2,1,,,,2,2.0,4,1,1.0,1.0,,,,,,,,,2,,2,,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,3,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,Uganda,Male,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,160028356,0.47213158290838,2,45,2.0,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1.0,1.0,3.0,2.0,,1.0,2.0,1.0,1.0,,2.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,1,1.0,2,2.0,1.0,1.0,,2,2,,2,2.0,2,,2,2,2,1.0,2.0,,1,1.0,4,2,,,,1.0,1.0,2.0,,1.0,1.0,2.0,2,,1,1.0,1,1,1.0,1.0,,,1,2.0,2.0,1.0,,,1.0,2.0,2,2,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1.0,,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,1,,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,Uganda,Male,Rural,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,204646729,1.09175237229428,2,15,1.0,2,1,1,0,1,1,1,1,1,1,4,4,4,0,4,3,1,2,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,2,1.0,2,2.0,1.0,2.0,,2,1,2.0,2,1.0,1,,2,2,2,,,,5,1.0,4,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,2,,2,2,,,,,1,2.0,2.0,1.0,,,2.0,2.0,2,2,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,1,,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,Uganda,Male,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,187856970,0.371244581218504,2,30,2.0,5,1,2,1,1,1,1,1,1,1,4,4,4,0,1,1,1,1,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1,1.0,2,3.0,2.0,1.0,,2,2,,2,2.0,1,,2,2,1,1.0,1.0,,4,2.0,2,2,,,,2.0,2.0,,4.0,1.0,1.0,2.0,1,1.0,1,1.0,1,1,2.0,1.0,,,1,2.0,1.0,1.0,,,1.0,2.0,2,2,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,Uganda,Male,Rural,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,132122896,0.209111149824947,1,43,2.0,5,1,1,1,1,1,1,1,1,1,4,4,2,0,4,1,1,1,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,1,2.0,2,2.0,2.0,2.0,,2,2,,2,2.0,2,,2,2,2,,,1.0,3,2.0,4,1,1.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,,1,1.0,1,1.0,2,2,,,,,1,1.0,1.0,2.0,,,3.0,2.0,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,3,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,3.0,1.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,124674682,0.427082095266532,1,26,2.0,1,1,1,0,1,1,1,1,1,2,4,4,2,0,4,3,1,2,,,,,,,,,,2.0,3.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,2,2.0,2,,,,1.0,2,2,,2,2.0,1,,1,1,1,,,,3,2.0,2,1,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,,2,,2,,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,4,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,166385414,1.75979644673099,1,34,2.0,1,1,1,0,1,1,1,1,1,4,4,4,2,0,1,3,1,2,,,,,,,,,,1.0,1.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,2,1.0,1,3.0,2.0,2.0,,2,2,,2,2.0,1,1.0,1,2,1,,,,2,2.0,1,1,1.0,1.0,1.0,2.0,2.0,,4.0,1.0,2.0,,2,,2,,2,1,2.0,1.0,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,5,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,115768042,1.63762855844142,2,16,1.0,1,1,1,0,0,0,0,1,1,2,3,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2,,2,,,,1.0,2,2,,2,,1,,2,2,1,,,,4,1.0,1,2,,,,,,,,,,,1,1.0,1,1.0,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,1,2,2.0,2.0,2.0,2.0,,,1,2.0,2.0,1.0,,2.0,3,0,2,1.0,2.0,2.0,1.0,1.0,2.0,1.0,97.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Uganda,Male,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,141461888,0.537154712767776,2,32,2.0,4,1,1,0,1,1,1,1,1,1,4,4,1,0,1,1,1,2,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,2,1.0,2,2.0,2.0,2.0,,2,2,,2,1.0,1,,2,2,1,,,,2,2.0,2,2,,,,1.0,2.0,,4.0,2.0,2.0,,1,1.0,1,1.0,2,1,2.0,1.0,,,1,2.0,2.0,1.0,,,1.0,2.0,2,2,,,,,,,1,2.0,1.0,,,2.0,4,1,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,2.0,,4.0,2.0,,2.0,2.0,,2.0,2,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,Uganda,Male,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,169486178,0.87393020416616,1,27,1.0,1,1,1,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,2,1.0,2,3.0,1.0,2.0,,2,2,,2,2.0,1,,1,2,1,,,,4,1.0,4,1,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,,2,,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,2.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,128153685,2.20712431290964,1,54,1.0,1,1,1,0,0,0,0,0,0,4,4,4,4,0,1,3,0,2,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,,2,,,,2.0,2,2,,2,,2,,2,2,2,,,2.0,2,1.0,4,2,,,,,,,,,,,2,,2,,2,1,2.0,1.0,2.0,,2,,,,,,,,2,2,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,2.0,2.0,,2.0,2,2.0,,,,,,,,,,,,,1.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,Uganda,Female,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,146356616,1.82448803001226,1,38,1.0,2,1,1,0,1,1,1,1,1,4,4,4,2,0,2,1,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,2,1.0,2,3.0,2.0,2.0,,2,1,1.0,2,2.0,2,,1,2,2,,,1.0,5,2.0,3,2,,,,2.0,2.0,,4.0,2.0,2.0,,1,1.0,1,1.0,2,1,2.0,2.0,,1.0,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,1.0,4,1,1,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1,,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,181444843,0.436623563681089,1,28,2.0,5,1,1,1,1,1,1,1,1,1,4,4,2,0,4,1,1,1,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1,2.0,2,2.0,2.0,2.0,,2,2,,2,2.0,1,,1,2,2,,,,1,3.0,4,2,,,,2.0,2.0,,4.0,2.0,2.0,,1,1.0,2,,2,2,,,,,1,2.0,1.0,2.0,,,2.0,2.0,2,2,,,,,,,1,2.0,2.0,1.0,,1.0,5,1,1,,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,196654994,0.209111149824947,2,20,2.0,5,2,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,2,2.0,2,,,,1.0,2,1,1.0,2,1.0,1,,2,2,1,,,,2,2.0,1,2,,,,2.0,2.0,,4.0,2.0,1.0,2.0,1,1.0,1,1.0,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Male,Rural,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,115166720,1.43977396462972,1,21,2.0,4,2,1,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,2,1.0,2,1.0,1.0,2.0,,2,2,,2,2.0,2,,2,2,1,,,2.0,2,1.0,2,2,,,,2.0,2.0,,2.0,1.0,2.0,,2,,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,209161819,1.59738901808221,1,18,2.0,2,2,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,2,1.0,1,2.0,2.0,2.0,,2,2,,2,2.0,1,1.0,1,2,2,,,,2,2.0,2,2,,,,2.0,2.0,,4.0,1.0,2.0,,1,2.0,1,1.0,1,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,Uganda,Female,Urban,Yes,Yes,Yes
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,171087884,0.963837304880055,1,53,2.0,1,1,1,0,0,0,0,1,0,4,4,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2,,2,,,,2.0,2,2,,2,,1,,1,2,1,,,,5,2.0,1,1,1.0,1.0,,,,,,,,,1,1.0,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,2,0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Uganda,Female,Urban,No,No,No
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),27277834,166025213,0.209111149824947,2,23,2.0,5,1,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,1.0,2.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,2,1.0,2,3.0,2.0,2.0,,2,2,,2,2.0,1,,1,2,2,,,,2,2.0,1,2,,,,2.0,2.0,,4.0,2.0,2.0,,1,1.0,1,1.0,1,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Uganda,Male,Rural,Yes,Yes,Yes
